,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TESTE_STD,E_DIFF,model_param
119,5,0.3,moons,svm,0.40374999999999994,0.004609772228646454,0.4050000000000001,0.026645825188948438,-0.0012500000000001399,0.001
120,5,0.3,moons,svm,0.419125,0.008276472678623446,0.41950000000000004,0.02517935662402834,-0.0003750000000000142,0.005
121,5,0.3,moons,svm,0.42437500000000006,0.0059686681931566555,0.4245,0.026343879744639004,-0.00012499999999993072,0.01
122,5,0.3,moons,svm,0.43099999999999994,0.004650268809434558,0.4285,0.021587033144922923,0.0024999999999999467,0.05
123,5,0.3,moons,svm,0.43549999999999994,0.003391164991562637,0.4345,0.01959591794226544,0.0009999999999999454,0.1
124,5,0.3,moons,svm,0.46425,0.0071326713088435655,0.4640000000000001,0.017776388834631156,0.00024999999999991696,0.5
125,5,0.3,moons,svm,0.47250000000000003,0.0056457948953181,0.4665,0.014696938456699038,0.006000000000000005,5.0
126,5,0.3,moons,svm,0.4731249999999999,0.004031128874149299,0.4640000000000001,0.013266499161421584,0.009124999999999828,10.0
127,5,0.3,moons,svm,0.47787499999999994,0.0025739075352467404,0.4585,0.009797958971132722,0.01937499999999992,50.0
128,5,0.4,circles,logistic,0.25587499999999996,0.013797644726546609,0.2355,0.02130727575266251,0.020374999999999976,0.001
129,5,0.4,circles,logistic,0.259,0.027574898005251074,0.22849999999999998,0.02785677655436824,0.030500000000000027,0.01
130,5,0.4,circles,logistic,0.259125,0.018617867761910847,0.2205,0.04004996878900157,0.03862499999999999,0.1
131,5,0.4,circles,logistic,0.25825,0.017878059178781106,0.21949999999999997,0.04386342439892262,0.03875000000000001,0.5
132,5,0.4,circles,logistic,0.25799999999999995,0.018597714913397272,0.219,0.0457820925690384,0.03899999999999995,1.0
133,5,0.4,circles,logistic,0.25799999999999995,0.018597714913397272,0.21949999999999997,0.0415210789840534,0.03849999999999998,10.0
134,5,0.4,circles,logistic,0.258125,0.01890767040118904,0.21949999999999997,0.0415210789840534,0.03862500000000002,100.0
135,5,0.4,circles,svm,0.2515,0.004911720676097133,0.2375,0.015165750888103088,0.014000000000000012,0.001
136,5,0.4,circles,svm,0.253875,0.006194755846681952,0.23899999999999996,0.012083045973594567,0.014875000000000055,0.005
137,5,0.4,circles,svm,0.254875,0.009918417212438708,0.24,0.01140175425099137,0.014875000000000027,0.01
138,5,0.4,circles,svm,0.29325,0.022070908454343223,0.28250000000000003,0.027202941017470863,0.010749999999999982,0.05
139,5,0.4,circles,svm,0.32249999999999995,0.006274950199005566,0.31300000000000006,0.025768197453450273,0.009499999999999897,0.1
140,5,0.4,circles,svm,0.324875,0.007960841664045336,0.322,0.02989983277545213,0.0028750000000000164,0.5
141,5,0.4,circles,svm,0.331625,0.006595452979136432,0.318,0.033075670817082486,0.013624999999999998,5.0
142,5,0.4,circles,svm,0.336625,0.003409545424246479,0.314,0.025219040425837006,0.022625000000000006,10.0
143,5,0.4,circles,svm,0.37487499999999996,0.0073484692283495206,0.3045,0.028178005607210767,0.07037499999999997,50.0
144,5,0.4,moons,logistic,0.402125,0.004227883631321935,0.40199999999999997,0.014282856857085663,0.00012500000000004174,0.001
145,5,0.4,moons,logistic,0.41587500000000005,0.003020761493398619,0.4165,0.01029563014098701,-0.0006249999999999312,0.01
146,5,0.4,moons,logistic,0.4285,0.002573907535246747,0.429,0.010770329614269018,-0.0005000000000000004,0.1
147,5,0.4,moons,logistic,0.43324999999999997,0.0037416573867739417,0.4335,0.011224972160321834,-0.000250000000000028,0.5
148,5,0.4,moons,logistic,0.433,0.003297726489568205,0.433,0.008602325267042634,0.0,1.0
149,5,0.4,moons,logistic,0.433125,0.0034460121880225303,0.4335,0.007483314773547889,-0.0003750000000000142,10.0
150,5,0.4,moons,logistic,0.433375,0.0032210246816812625,0.4335,0.007483314773547889,-0.00012499999999998623,100.0
151,5,0.4,moons,svm,0.40675,0.00421307488658817,0.40599999999999997,0.021118712081942843,0.0007500000000000284,0.001
152,5,0.4,moons,svm,0.42174999999999996,0.001457737973711294,0.4205,0.01019803902718558,0.0012499999999999734,0.005
153,5,0.4,moons,svm,0.425875,0.004077376607575046,0.425,0.008944271909999166,0.0008750000000000147,0.01
154,5,0.4,moons,svm,0.432625,0.0033911649915626422,0.43150000000000005,0.012083045973594584,0.0011249999999999316,0.05
155,5,0.4,moons,svm,0.43925000000000003,0.004213074886588178,0.43899999999999995,0.016911534525287777,0.0002500000000000835,0.1
156,5,0.4,moons,svm,0.46325000000000005,0.0026692695630078332,0.462,0.01019803902718558,0.0012500000000000289,0.5
157,5,0.4,moons,svm,0.46825,0.0028939592256975464,0.465,0.0054772255750516665,0.003249999999999975,5.0
158,5,0.4,moons,svm,0.47050000000000003,0.003297726489568247,0.466,0.012083045973594544,0.004500000000000004,10.0
159,5,0.4,moons,svm,0.475,0.003952847075210467,0.46349999999999997,0.012884098726725092,0.01150000000000001,50.0
160,5,0.5,circles,logistic,0.252375,0.00845576726264389,0.23149999999999998,0.01777638883463117,0.020875000000000032,0.001
161,5,0.5,circles,logistic,0.265125,0.023774986855937496,0.23650000000000002,0.030757112998459398,0.028624999999999984,0.01
162,5,0.5,circles,logistic,0.261,0.02180309611041514,0.24000000000000005,0.04827007354458868,0.020999999999999963,0.1
163,5,0.5,circles,logistic,0.258625,0.026497641404472205,0.23700000000000002,0.04543126676640219,0.021624999999999978,0.5
164,5,0.5,circles,logistic,0.25787499999999997,0.026346252105375435,0.2355,0.04913247398615299,0.022374999999999978,1.0
165,5,0.5,circles,logistic,0.257375,0.02604563303127802,0.2355,0.05132250968142537,0.021875000000000033,10.0
166,5,0.5,circles,logistic,0.2575,0.025629572762728627,0.2355,0.05132250968142537,0.02200000000000002,100.0
167,5,0.5,circles,svm,0.25375000000000003,0.004541475531146251,0.23500000000000001,0.01816590212458494,0.018750000000000017,0.001
168,5,0.5,circles,svm,0.25375000000000003,0.004541475531146251,0.23500000000000001,0.01816590212458494,0.018750000000000017,0.005
169,5,0.5,circles,svm,0.252625,0.007599342076785342,0.233,0.016552945357246843,0.019624999999999976,0.01
170,5,0.5,circles,svm,0.294,0.01916376789673679,0.27749999999999997,0.020976176963402995,0.016500000000000015,0.05
171,5,0.5,circles,svm,0.343125,0.010124228365658313,0.344,0.012083045973594535,-0.0008749999999999591,0.1
172,5,0.5,circles,svm,0.34362499999999996,0.005086747487343935,0.3435,0.026191601707417564,0.00012499999999993072,0.5
173,5,0.5,circles,svm,0.350375,0.007689278249614849,0.3425,0.012247448713915856,0.007874999999999965,5.0
174,5,0.5,circles,svm,0.355875,0.005037360419902463,0.3375,0.01923538406167134,0.018374999999999975,10.0
175,5,0.5,circles,svm,0.38175,0.00863857627158548,0.329,0.02839013913315678,0.052749999999999964,50.0
176,5,0.5,moons,logistic,0.395125,0.008888194417315592,0.395,0.025495097567963927,0.00012499999999998623,0.001
177,5,0.5,moons,logistic,0.40599999999999997,0.006828250141873814,0.406,0.03218695387886214,-5.551115123125783e-17,0.01
178,5,0.5,moons,logistic,0.4245,0.00695521387162175,0.4255,0.032155870381627046,-0.0010000000000000009,0.1
179,5,0.5,moons,logistic,0.42737499999999995,0.0088175960442742,0.42750000000000005,0.03391164991562633,-0.00012500000000009726,0.5
180,5,0.5,moons,logistic,0.42712500000000003,0.008085480814398124,0.42750000000000005,0.03492849839314595,-0.0003750000000000142,1.0
181,5,0.5,moons,logistic,0.42774999999999996,0.009137833441248524,0.42650000000000005,0.03234192325759245,0.0012499999999999178,10.0
182,5,0.5,moons,logistic,0.42799999999999994,0.008529361054615993,0.42650000000000005,0.03234192325759245,0.0014999999999998903,100.0
183,5,0.5,moons,svm,0.39775,0.00910357072801653,0.399,0.027676705006196088,-0.0012500000000000289,0.001
184,5,0.5,moons,svm,0.415625,0.007373940601876318,0.41550000000000004,0.02745906043549195,0.00012499999999998623,0.005
185,5,0.5,moons,svm,0.41987500000000005,0.007390872749547261,0.4205,0.029899832775452096,-0.0006249999999999312,0.01
186,5,0.5,moons,svm,0.4285,0.008007808689023479,0.42750000000000005,0.03271085446759224,0.0009999999999999454,0.05
187,5,0.5,moons,svm,0.43724999999999997,0.0055113519212621484,0.43550000000000005,0.03231098884280701,0.0017499999999999183,0.1
188,5,0.5,moons,svm,0.46699999999999997,0.0047696960070847255,0.4655,0.02517935662402831,0.0014999999999999458,0.5
189,5,0.5,moons,svm,0.47450000000000003,0.004568916720624271,0.473,0.015620499351813278,0.0015000000000000568,5.0
190,5,0.5,moons,svm,0.47525000000000006,0.003921096785339529,0.4715,0.015033296378372876,0.0037500000000000866,10.0
191,5,0.5,moons,svm,0.47800000000000004,0.003102418411497734,0.4665,0.013999999999999966,0.01150000000000001,50.0
192,10,0.0,circles,logistic,0.5098888888888888,0.007988417541341636,0.43899999999999995,0.0391024295920343,0.07088888888888889,0.001
193,10,0.0,circles,logistic,0.5047777777777778,0.024680926808937888,0.43199999999999994,0.05134199061197375,0.07277777777777783,0.01
194,10,0.0,circles,logistic,0.511,0.019685490050250682,0.44499999999999995,0.07017834423809101,0.06600000000000006,0.1
195,10,0.0,circles,logistic,0.5123333333333333,0.02111374252606083,0.449,0.06640030120413612,0.0633333333333333,0.5
196,10,0.0,circles,logistic,0.5124444444444445,0.022081778421848303,0.45099999999999996,0.06487680633323438,0.061444444444444524,1.0
197,10,0.0,circles,logistic,0.5125555555555555,0.022189142044958803,0.449,0.06106553856308812,0.06355555555555553,10.0
198,10,0.0,circles,logistic,0.5125555555555555,0.022189142044958803,0.45,0.06000000000000002,0.06255555555555553,100.0
199,10,0.0,circles,svm,0.5071111111111111,0.004073400617738518,0.43999999999999995,0.03687817782917154,0.06711111111111112,0.001
200,10,0.0,circles,svm,0.5082222222222221,0.005626217289409851,0.442,0.038418745424597084,0.06622222222222213,0.005
201,10,0.0,circles,svm,0.5086666666666666,0.006625800673722487,0.44299999999999995,0.039509492530276816,0.06566666666666665,0.01
202,10,0.0,circles,svm,0.5974444444444444,0.01769459706893882,0.56,0.07071067811865474,0.03744444444444439,0.05
203,10,0.0,circles,svm,0.6549999999999999,0.010878112581387161,0.638,0.04556314299957807,0.016999999999999904,0.1
204,10,0.0,circles,svm,0.6744444444444444,0.009724602883129372,0.66,0.047116875957558986,0.014444444444444371,0.5
205,10,0.0,circles,svm,0.6816666666666666,0.007490735018081392,0.6480000000000001,0.03340658617698014,0.03366666666666651,5.0
206,10,0.0,circles,svm,0.6900000000000001,0.008916623398995066,0.635,0.04588027898781785,0.05500000000000005,10.0
207,10,0.0,circles,svm,0.7531111111111111,0.007646511348482345,0.623,0.047549973711874964,0.13011111111111107,50.0
208,10,0.0,moons,logistic,0.8005555555555555,0.0032298759674997107,0.792,0.032496153618543834,0.008555555555555427,0.001
209,10,0.0,moons,logistic,0.8270000000000002,0.004767430656205544,0.8239999999999998,0.03954743986657036,0.0030000000000003357,0.01
210,10,0.0,moons,logistic,0.8526666666666667,0.00455961878415182,0.851,0.039102429592034284,0.0016666666666667052,0.1
211,10,0.0,moons,logistic,0.8603333333333334,0.003408413700039556,0.8580000000000002,0.0354400902933387,0.0023333333333331874,0.5
212,10,0.0,moons,logistic,0.8614444444444445,0.0037859388972001857,0.8590000000000002,0.034190641994557534,0.0024444444444442492,1.0
213,10,0.0,moons,logistic,0.8623333333333333,0.004229525846816515,0.8600000000000001,0.03346640106136304,0.0023333333333331874,10.0
214,10,0.0,moons,logistic,0.8623333333333333,0.004229525846816515,0.8600000000000001,0.03346640106136304,0.0023333333333331874,100.0
215,10,0.0,moons,svm,0.8075555555555555,0.005111111111111121,0.806,0.042941821107167766,0.0015555555555554212,0.001
216,10,0.0,moons,svm,0.8453333333333335,0.005506449641495066,0.8469999999999999,0.039255572852781036,-0.001666666666666372,0.005
217,10,0.0,moons,svm,0.8501111111111112,0.0036666666666666445,0.85,0.04024922359499619,0.00011111111111117289,0.01
218,10,0.0,moons,svm,0.8603333333333334,0.004038395965641383,0.857,0.03769615364994153,0.0033333333333334103,0.05
219,10,0.0,moons,svm,0.8706666666666667,0.0033407325285273095,0.868,0.03655133376499412,0.002666666666666706,0.1
220,10,0.0,moons,svm,0.9356666666666665,0.0016814162167135306,0.9289999999999999,0.012206555615733663,0.006666666666666599,0.5
221,10,0.0,moons,svm,0.9505555555555555,0.003379312516832345,0.9469999999999998,0.01846618531261937,0.003555555555555645,5.0
222,10,0.0,moons,svm,0.9521111111111111,0.002741991706500666,0.946,0.02107130750570545,0.006111111111111178,10.0
223,10,0.0,moons,svm,0.9595555555555556,0.002119864892037666,0.943,0.020518284528683168,0.016555555555555657,50.0
224,10,0.1,circles,logistic,0.5050000000000001,0.002991758226185856,0.46799999999999997,0.025219040425836985,0.037000000000000144,0.001
225,10,0.1,circles,logistic,0.5078888888888888,0.015222222222222219,0.45600000000000007,0.03352610922848042,0.05188888888888876,0.01
226,10,0.1,circles,logistic,0.5057777777777778,0.025708719758185894,0.434,0.043174066289845804,0.07177777777777777,0.1
227,10,0.1,circles,logistic,0.5047777777777778,0.026708531951650683,0.43500000000000005,0.04006245124802026,0.06977777777777772,0.5
228,10,0.1,circles,logistic,0.5051111111111111,0.027094712709126913,0.43800000000000006,0.04044749683231337,0.06711111111111101,1.0
229,10,0.1,circles,logistic,0.5055555555555555,0.027374855543899828,0.43899999999999995,0.03645545226711636,0.06655555555555559,10.0
230,10,0.1,circles,logistic,0.5054444444444444,0.02753874935521552,0.43899999999999995,0.03645545226711636,0.06644444444444442,100.0
231,10,0.1,circles,svm,0.507888888888889,0.007105032123888076,0.46699999999999997,0.02002498439450078,0.040888888888888975,0.001
232,10,0.1,circles,svm,0.5131111111111111,0.01751753971112564,0.471,0.027000000000000003,0.0421111111111111,0.005
233,10,0.1,circles,svm,0.515,0.021182627403221344,0.479,0.04060788100849392,0.03600000000000003,0.01
234,10,0.1,circles,svm,0.598111111111111,0.026476404589747447,0.5650000000000001,0.05937171043518957,0.03311111111111098,0.05
235,10,0.1,circles,svm,0.655,0.00611111111111111,0.6519999999999999,0.05436910887627274,0.0030000000000001137,0.1
236,10,0.1,circles,svm,0.6516666666666666,0.007718024438583221,0.645,0.04759201613716317,0.006666666666666599,0.5
237,10,0.1,circles,svm,0.6611111111111111,0.005397759022884933,0.64,0.05366563145999494,0.02111111111111108,5.0
238,10,0.1,circles,svm,0.6743333333333333,0.005078397725345085,0.6409999999999999,0.0531883445878888,0.03333333333333344,10.0
239,10,0.1,circles,svm,0.7425555555555556,0.008240969618128292,0.607,0.041484937025383105,0.13555555555555565,50.0
240,10,0.1,moons,logistic,0.7973333333333333,0.0067439959579971235,0.7870000000000001,0.03742993454442583,0.010333333333333194,0.001
241,10,0.1,moons,logistic,0.8165555555555557,0.0042586150881637275,0.8160000000000001,0.03411744421846395,0.0005555555555556424,0.01
242,10,0.1,moons,logistic,0.8437777777777777,0.005168757044272463,0.842,0.036276714294434104,0.001777777777777767,0.1
243,10,0.1,moons,logistic,0.8481111111111111,0.005512051891027764,0.845,0.04129164564412516,0.0031111111111111756,0.5
244,10,0.1,moons,logistic,0.8498888888888889,0.005930669397814447,0.8470000000000001,0.04196427051671457,0.0028888888888888298,1.0
245,10,0.1,moons,logistic,0.8507777777777777,0.004582575694955845,0.851,0.044821869662029945,-0.00022222222222223476,10.0
246,10,0.1,moons,logistic,0.851,0.004456926915584805,0.851,0.044821869662029945,0.0,100.0
247,10,0.1,moons,svm,0.8017777777777779,0.005515410509329261,0.7990000000000002,0.04085339643163099,0.002777777777777768,0.001
248,10,0.1,moons,svm,0.8331111111111111,0.00513520889257395,0.833,0.03522782990761707,0.00011111111111117289,0.005
249,10,0.1,moons,svm,0.8423333333333334,0.0049553562491061786,0.8400000000000001,0.038470768123342686,0.0023333333333332984,0.01
250,10,0.1,moons,svm,0.8488888888888889,0.005067446333773946,0.8470000000000001,0.039,0.0018888888888888289,0.05
251,10,0.1,moons,svm,0.8620000000000001,0.00415145370939321,0.8619999999999999,0.041904653679513924,2.220446049250313e-16,0.1
252,10,0.1,moons,svm,0.9302222222222222,0.0017777777777777588,0.9309999999999997,0.016999999999999973,-0.0007777777777775441,0.5
253,10,0.1,moons,svm,0.938,0.0035416394334465097,0.9330000000000002,0.023685438564654,0.004999999999999782,5.0
254,10,0.1,moons,svm,0.9396666666666669,0.004099081499043736,0.9350000000000002,0.024596747752497664,0.004666666666666708,10.0
255,10,0.1,moons,svm,0.9472222222222223,0.002777777777777775,0.9289999999999999,0.022999999999999975,0.018222222222222362,50.0
256,10,0.2,circles,logistic,0.5075555555555555,0.0032508308529617226,0.43200000000000005,0.029257477676655586,0.07555555555555549,0.001
257,10,0.2,circles,logistic,0.5127777777777779,0.03345256453658037,0.41999999999999993,0.0264575131106459,0.09277777777777796,0.01
258,10,0.2,circles,logistic,0.512,0.025919152554352592,0.43600000000000005,0.0467332857821917,0.07599999999999996,0.1
259,10,0.2,circles,logistic,0.51,0.024924577587217684,0.438,0.05015974481593782,0.07200000000000001,0.5
260,10,0.2,circles,logistic,0.5101111111111111,0.025099554863004792,0.438,0.05015974481593782,0.07211111111111107,1.0
261,10,0.2,circles,logistic,0.5102222222222222,0.025179846928804487,0.43900000000000006,0.05008991914547279,0.07122222222222219,10.0
262,10,0.2,circles,logistic,0.5105555555555557,0.025401710839631393,0.43900000000000006,0.05008991914547279,0.0715555555555556,100.0
263,10,0.2,circles,svm,0.5075555555555555,0.0032508308529617226,0.43200000000000005,0.029257477676655586,0.07555555555555549,0.001
264,10,0.2,circles,svm,0.5075555555555555,0.0032508308529617226,0.43200000000000005,0.029257477676655586,0.07555555555555549,0.005
265,10,0.2,circles,svm,0.5075555555555555,0.0032508308529617226,0.43200000000000005,0.029257477676655586,0.07555555555555549,0.01
266,10,0.2,circles,svm,0.6095555555555555,0.021797043632362425,0.5549999999999999,0.05903388857258176,0.05455555555555558,0.05
267,10,0.2,circles,svm,0.6424444444444445,0.006398302243950225,0.635,0.06545991139621256,0.007444444444444476,0.1
268,10,0.2,circles,svm,0.6517777777777778,0.005904591224705067,0.647,0.05099999999999999,0.00477777777777777,0.5
269,10,0.2,circles,svm,0.6703333333333333,0.006345018460119663,0.6399999999999999,0.035777087639996645,0.030333333333333434,5.0
270,10,0.2,circles,svm,0.6865555555555556,0.006013359612326579,0.6220000000000001,0.04489988864128728,0.06455555555555548,10.0
271,10,0.2,circles,svm,0.751,0.009755656795222582,0.609,0.05717516943569123,0.14200000000000002,50.0
272,10,0.2,moons,logistic,0.7936666666666667,0.006005141829720752,0.789,0.035623026261113744,0.004666666666666708,0.001
273,10,0.2,moons,logistic,0.8171111111111111,0.003758118783397264,0.8200000000000001,0.029999999999999978,-0.002888888888888941,0.01
274,10,0.2,moons,logistic,0.8427777777777777,0.002732971972499755,0.8409999999999999,0.02426932219902318,0.001777777777777878,0.1
275,10,0.2,moons,logistic,0.8503333333333332,0.0026317153960726818,0.85,0.024899799195977464,0.0003333333333331856,0.5
276,10,0.2,moons,logistic,0.8502222222222222,0.0023200681130912514,0.849,0.024269322199023193,0.0012222222222222356,1.0
277,10,0.2,moons,logistic,0.8501111111111112,0.0027419917065006822,0.85,0.021908902300206645,0.00011111111111117289,10.0
278,10,0.2,moons,logistic,0.8501111111111112,0.0027419917065006822,0.849,0.023853720883753125,0.0011111111111111738,100.0
279,10,0.2,moons,svm,0.8,0.0031817380140614013,0.8,0.033166247903553984,0.0,0.001
280,10,0.2,moons,svm,0.8308888888888889,0.0034712220781807387,0.8310000000000001,0.02879236009777593,-0.00011111111111117289,0.005
281,10,0.2,moons,svm,0.8367777777777778,0.003199151121975099,0.835,0.02765863337187865,0.001777777777777878,0.01
282,10,0.2,moons,svm,0.8486666666666667,0.0029731307022799287,0.8470000000000001,0.023259406699226014,0.0016666666666665941,0.05
283,10,0.2,moons,svm,0.8614444444444445,0.0022249982660556473,0.857,0.020024984394500803,0.004444444444444473,0.1
284,10,0.2,moons,svm,0.9306666666666666,0.0031894889098682913,0.9299999999999999,0.017888543819998284,0.0006666666666667043,0.5
285,10,0.2,moons,svm,0.9352222222222224,0.002723922371584723,0.933,0.02685144316419508,0.0022222222222223476,5.0
286,10,0.2,moons,svm,0.9367777777777777,0.0028738927014172436,0.931,0.02624880949681335,0.0057777777777776596,10.0
287,10,0.2,moons,svm,0.9437777777777778,0.002543449587168812,0.929,0.02662705391138867,0.014777777777777779,50.0
288,10,0.3,circles,logistic,0.506,0.0026387426860084067,0.44699999999999995,0.02368543856465402,0.05900000000000005,0.001
289,10,0.3,circles,logistic,0.5022222222222222,0.026795982746636193,0.433,0.03976179070414208,0.06922222222222224,0.01
290,10,0.3,circles,logistic,0.5104444444444445,0.02545002364839182,0.44699999999999995,0.04360045871318328,0.06344444444444453,0.1
291,10,0.3,circles,logistic,0.5088888888888888,0.026471508093433974,0.45,0.043358966777357594,0.058888888888888824,0.5
292,10,0.3,circles,logistic,0.51,0.027266404055603967,0.44799999999999995,0.0464327470649756,0.062000000000000055,1.0
293,10,0.3,circles,logistic,0.5106666666666666,0.02732610563879743,0.44699999999999995,0.04517742799230607,0.06366666666666665,10.0
294,10,0.3,circles,logistic,0.5107777777777778,0.027175924348539306,0.44699999999999995,0.04517742799230607,0.06377777777777782,100.0
295,10,0.3,circles,svm,0.5075555555555555,0.005551109331909686,0.44699999999999995,0.02368543856465402,0.060555555555555585,0.001
296,10,0.3,circles,svm,0.5093333333333333,0.010554970744033708,0.45099999999999996,0.027,0.05833333333333335,0.005
297,10,0.3,circles,svm,0.5099999999999999,0.012501851714697945,0.45499999999999996,0.034423828956117015,0.05499999999999994,0.01
298,10,0.3,circles,svm,0.6422222222222222,0.017313378827362155,0.609,0.04060788100849391,0.033222222222222264,0.05
299,10,0.3,circles,svm,0.6894444444444444,0.005735959777395687,0.688,0.025999999999999975,0.0014444444444444704,0.1
300,10,0.3,circles,svm,0.6895555555555555,0.004949123878071156,0.687,0.02685144316419508,0.002555555555555422,0.5
301,10,0.3,circles,svm,0.6968888888888889,0.005370242654930929,0.674,0.039038442591886255,0.022888888888888848,5.0
302,10,0.3,circles,svm,0.7054444444444445,0.007879493622885078,0.6629999999999999,0.037161808352124084,0.04244444444444462,10.0
303,10,0.3,circles,svm,0.7682222222222223,0.007749153677405665,0.65,0.03346640106136303,0.11822222222222223,50.0
304,10,0.3,moons,logistic,0.7934444444444445,0.004620138419175955,0.7880000000000001,0.04707440918375927,0.005444444444444363,0.001
305,10,0.3,moons,logistic,0.8175555555555556,0.005324066022538174,0.819,0.038327535793473595,-0.0014444444444443594,0.01
306,10,0.3,moons,logistic,0.8387777777777778,0.004373037478700979,0.8379999999999999,0.039191835884530846,0.0007777777777779882,0.1
307,10,0.3,moons,logistic,0.8426666666666666,0.004848316495393645,0.843,0.03579106033634656,-0.00033333333333340764,0.5
308,10,0.3,moons,logistic,0.8423333333333334,0.004111111111111106,0.8390000000000001,0.03360059523282288,0.0033333333333332993,1.0
309,10,0.3,moons,logistic,0.844,0.004640136226182474,0.8420000000000002,0.033704599092705435,0.0019999999999997797,10.0
310,10,0.3,moons,logistic,0.844,0.004251361437713115,0.8440000000000001,0.0352703841770968,-1.1102230246251565e-16,100.0
311,10,0.3,moons,svm,0.8046666666666666,0.005595412583117414,0.8029999999999999,0.04405678154382138,0.0016666666666667052,0.001
312,10,0.3,moons,svm,0.8302222222222222,0.005639367795755358,0.829,0.039102429592034305,0.0012222222222222356,0.005
313,10,0.3,moons,svm,0.8358888888888888,0.004945380685392847,0.835,0.04201190307520001,0.000888888888888828,0.01
314,10,0.3,moons,svm,0.8426666666666666,0.004103596736137619,0.842,0.03572114219898351,0.0006666666666665932,0.05
315,10,0.3,moons,svm,0.8587777777777778,0.0044011782934085305,0.857,0.035510561809129426,0.001777777777777767,0.1
316,10,0.3,moons,svm,0.9312222222222222,0.0028738927014172397,0.9289999999999999,0.022561028345356924,0.0022222222222222365,0.5
317,10,0.3,moons,svm,0.9441111111111112,0.0022249982660556586,0.9380000000000001,0.02271563338320107,0.006111111111111178,5.0
318,10,0.3,moons,svm,0.9443333333333334,0.002603416558635552,0.9399999999999998,0.018439088914585743,0.004333333333333522,10.0
319,10,0.3,moons,svm,0.9504444444444445,0.002060804110110164,0.933,0.018999999999999972,0.017444444444444485,50.0
320,10,0.4,circles,logistic,0.5041111111111111,0.005556666555577773,0.446,0.029393876913398134,0.05811111111111106,0.001
321,10,0.4,circles,logistic,0.51,0.024489856806844606,0.425,0.024186773244895644,0.08500000000000002,0.01
322,10,0.4,circles,logistic,0.506,0.023696642466761633,0.41400000000000003,0.03136877428271625,0.09199999999999997,0.1
323,10,0.4,circles,logistic,0.5063333333333333,0.025982187630645623,0.41400000000000003,0.03136877428271625,0.09233333333333327,0.5
324,10,0.4,circles,logistic,0.5068888888888889,0.02513568119498262,0.41400000000000003,0.03136877428271625,0.09288888888888891,1.0
325,10,0.4,circles,logistic,0.5065555555555556,0.024777777777777787,0.41400000000000003,0.03136877428271625,0.09255555555555561,10.0
326,10,0.4,circles,logistic,0.5065555555555556,0.024777777777777787,0.41400000000000003,0.03136877428271625,0.09255555555555561,100.0
327,10,0.4,circles,svm,0.5091111111111111,0.008899993064222575,0.45,0.02489979919597747,0.05911111111111106,0.001
328,10,0.4,circles,svm,0.5105555555555555,0.011485363740296316,0.45,0.02489979919597747,0.06055555555555553,0.005
329,10,0.4,circles,svm,0.5126666666666666,0.015509455499034885,0.45199999999999996,0.023579652245103194,0.06066666666666665,0.01
330,10,0.4,circles,svm,0.6216666666666668,0.02440021250666419,0.571,0.06284106937345989,0.05066666666666686,0.05
331,10,0.4,circles,svm,0.6798888888888889,0.007721222956929628,0.6700000000000002,0.054772255750516606,0.009888888888888725,0.1
332,10,0.4,circles,svm,0.6755555555555557,0.006685159536218363,0.6679999999999999,0.054,0.00755555555555576,0.5
333,10,0.4,circles,svm,0.6926666666666665,0.005756370598661615,0.667,0.05797413216254298,0.025666666666666504,5.0
334,10,0.4,circles,svm,0.7065555555555556,0.007543290698886083,0.6699999999999999,0.05477225575051661,0.036555555555555674,10.0
335,10,0.4,circles,svm,0.7758888888888889,0.004818944098266972,0.667,0.03634556369077248,0.10888888888888881,50.0
336,10,0.4,moons,logistic,0.8092222222222223,0.0036531738272830316,0.808,0.029257477676655572,0.0012222222222222356,0.001
337,10,0.4,moons,logistic,0.8253333333333334,0.0029731307022799218,0.8240000000000001,0.02457641145488899,0.0013333333333332975,0.01
338,10,0.4,moons,logistic,0.8582222222222222,0.0030711722135745158,0.86,0.02280350850198278,-0.001777777777777767,0.1
339,10,0.4,moons,logistic,0.8653333333333334,0.0028458329944145953,0.8640000000000001,0.022891046284519215,0.0013333333333332975,0.5
340,10,0.4,moons,logistic,0.8675555555555556,0.00339934634239518,0.866,0.024166091947189165,0.0015555555555556433,1.0
341,10,0.4,moons,logistic,0.868888888888889,0.002675909906398301,0.8700000000000001,0.024083189157584613,-0.0011111111111110628,10.0
342,10,0.4,moons,logistic,0.8688888888888888,0.0028544961285922564,0.8710000000000001,0.02385372088375315,-0.0021111111111112857,100.0
343,10,0.4,moons,svm,0.8154444444444444,0.0028738927014172427,0.8140000000000001,0.02576819745345023,0.0014444444444443594,0.001
344,10,0.4,moons,svm,0.837111111111111,0.002730712383876543,0.836,0.02374868417407582,0.0011111111111110628,0.005
345,10,0.4,moons,svm,0.8516666666666668,0.002496911672693796,0.851,0.02736786436680802,0.0006666666666668153,0.01
346,10,0.4,moons,svm,0.8646666666666667,0.0032885885748775057,0.8630000000000001,0.022825424421026676,0.0016666666666665941,0.05
347,10,0.4,moons,svm,0.8776666666666667,0.002786652489774321,0.8780000000000001,0.02400000000000002,-0.00033333333333340764,0.1
348,10,0.4,moons,svm,0.9397777777777776,0.002096440251568123,0.9390000000000001,0.02165640782770769,0.0007777777777775441,0.5
